Date,NASDAQ Open,NASDAQ  Close,SP500  Open,SP500  Close
2010/7/19,2185.810059,2198.22998,1066.849976,1071.25
2010/7/20,2165.350098,2222.48999,1064.530029,1083.47998
2010/7/21,2236.129883,2187.330078,1086.670044,1069.589966
2010/7/22,2216.040039,2245.889893,1072.140015,1093.670044
2010/7/23,2234.340088,2269.469971,1092.170044,1102.660034
2010/7/26,2271.620117,2296.429932,1102.890015,1115.01001
2010/7/27,2306.620117,2288.25,1117.359985,1113.839966
2010/7/28,2284.620117,2264.560059,1112.839966,1106.130005
2010/7/29,2279.070068,2251.689941,1108.069946,1101.530029
2010/7/30,2227.290039,2254.699951,1098.439941,1101.599976
2010/8/2,2283.320068,2295.360107,1107.530029,1125.859985
2010/8/3,2291.75,2283.52002,1125.339966,1120.459961
2010/8/4,2291.090088,2303.570068,1121.060059,1127.23999
2010/8/5,2291.219971,2293.060059,1125.780029,1125.810059
2010/8/6,2267.419922,2288.469971,1122.069946,1121.640015
2010/8/9,2298.810059,2305.689941,1122.800049,1127.790039
2010/8/10,2280.060059,2277.169922,1122.920044,1121.060059
2010/8/11,2236.929932,2208.629883,1116.890015,1089.469971
2010/8/12,2164.639893,2190.27002,1081.47998,1083.609985
2010/8/13,2183.090088,2173.47998,1082.219971,1079.25
2010/8/16,2161.310059,2181.870117,1077.48999,1079.380005
2010/8/17,2197.090088,2209.439941,1081.160034,1092.540039
2010/8/18,2205.300049,2215.699951,1092.079956,1094.160034
2010/8/19,2204.800049,2178.949951,1092.439941,1075.630005
2010/8/20,2172.26001,2179.76001,1075.630005,1071.689941
2010/8/23,2188.340088,2159.629883,1073.359985,1067.359985
2010/8/24,2131,2123.76001,1063.199951,1051.869995
2010/8/25,2109.149902,2141.540039,1048.97998,1055.329956
2010/8/26,2148.48999,2118.689941,1056.280029,1047.219971
2010/8/27,2134.159912,2153.629883,1049.27002,1064.589966
2010/8/30,2145.76001,2119.969971,1062.900024,1048.920044
2010/8/31,2109.76001,2114.030029,1046.880005,1049.329956
2010/9/1,2142.75,2176.840088,1049.719971,1080.290039
2010/9/2,2178.98999,2200.01001,1080.660034,1090.099976
2010/9/3,2227.959961,2233.75,1093.609985,1104.51001
2010/9/7,2227.26001,2208.889893,1102.599976,1091.839966
2010/9/8,2216.070068,2228.870117,1092.359985,1098.869995
2010/9/9,2251.090088,2236.199951,1101.150024,1104.180054
2010/9/10,2239.080078,2242.47998,1104.569946,1109.550049
2010/9/13,2263.800049,2285.709961,1113.380005,1121.900024
2010/9/14,2281.310059,2289.77002,1121.160034,1121.099976
2010/9/15,2283.169922,2301.320068,1119.430054,1125.069946
2010/9/16,2297.51001,2303.25,1123.890015,1124.660034
2010/9/17,2318.419922,2315.610107,1126.390015,1125.589966
2010/9/20,2322.800049,2355.830078,1126.569946,1142.709961
2010/9/21,2355.27002,2349.350098,1142.819946,1139.780029
2010/9/22,2339.909912,2334.550049,1139.48999,1134.280029
2010/9/23,2316.709961,2327.080078,1131.099976,1124.829956
2010/9/24,2356.26001,2381.219971,1131.689941,1148.670044
2010/9/27,2379.72998,2369.77002,1148.640015,1142.160034
2010/9/28,2373.129883,2379.590088,1142.310059,1147.699951
2010/9/29,2372.370117,2376.560059,1146.75,1144.72998
2010/9/30,2390.959961,2368.620117,1145.969971,1141.199951
2010/10/1,2386.820068,2370.75,1143.48999,1146.23999
2010/10/4,2362.25,2344.52002,1144.959961,1137.030029
2010/10/5,2368.52002,2399.830078,1140.680054,1160.75
2010/10/6,2395.159912,2380.659912,1159.810059,1159.969971
2010/10/7,2391.629883,2383.669922,1161.569946,1158.060059
2010/10/8,2384.76001,2401.909912,1158.359985,1165.150024
2010/10/11,2403.459961,2402.330078,1165.319946,1165.319946
2010/10/12,2397.699951,2417.919922,1164.280029,1169.77002
2010/10/13,2432.550049,2441.22998,1171.319946,1178.099976
2010/10/14,2441.209961,2435.379883,1177.819946,1173.810059
2010/10/15,2461.699951,2468.77002,1177.469971,1176.189941
2010/10/18,2470.120117,2480.659912,1176.829956,1184.709961
2010/10/19,2442.209961,2436.949951,1178.640015,1165.900024
2010/10/20,2443.199951,2457.389893,1166.73999,1178.170044
2010/10/21,2470.719971,2459.669922,1179.819946,1180.26001
2010/10/22,2461.600098,2479.389893,1180.52002,1183.079956
2010/10/25,2491.620117,2490.850098,1184.73999,1185.619995
2010/10/26,2476.51001,2497.290039,1184.880005,1185.640015
2010/10/27,2484.090088,2503.26001,1183.839966,1182.449951
2010/10/28,2516.159912,2507.370117,1184.469971,1183.780029
2010/10/29,2505.98999,2507.409912,1183.869995,1183.26001
2010/11/1,2520.449951,2504.840088,1185.709961,1184.380005
2010/11/2,2525.939941,2533.52002,1187.859985,1193.569946
2010/11/3,2532.830078,2540.27002,1193.790039,1197.959961
2010/11/4,2569.27002,2577.340088,1198.339966,1221.060059
2010/11/5,2577.629883,2578.97998,1221.199951,1225.849976
2010/11/8,2570.860107,2580.050049,1223.23999,1223.25
2010/11/9,2587.080078,2562.97998,1223.589966,1213.400024
2010/11/10,2564.310059,2578.780029,1213.140015,1218.709961
2010/11/11,2534.23999,2555.52002,1213.040039,1213.540039
2010/11/12,2540.469971,2518.209961,1209.069946,1199.209961
2010/11/15,2529.02002,2513.820068,1200.439941,1197.75
2010/11/16,2494.209961,2469.840088,1194.790039,1178.339966
2010/11/17,2471.27002,2476.01001,1178.329956,1178.589966
2010/11/18,2504.409912,2514.399902,1183.75,1196.689941
2010/11/19,2510.790039,2518.120117,1196.119995,1199.72998
2010/11/22,2509.389893,2532.02002,1198.069946,1197.839966
2010/11/23,2504.209961,2494.949951,1192.51001,1180.72998
2010/11/24,2519.889893,2543.120117,1183.699951,1198.349976
2010/11/26,2525.909912,2534.560059,1194.160034,1189.400024
2010/11/29,2522.23999,2525.219971,1189.079956,1187.76001
2010/11/30,2497.120117,2498.22998,1182.959961,1180.550049
2010/12/1,2535.189941,2549.429932,1186.599976,1206.069946
2010/12/2,2553.679932,2579.350098,1206.810059,1221.530029
2010/12/3,2569.02002,2591.459961,1219.930054,1224.709961
2010/12/6,2591.280029,2594.919922,1223.869995,1223.119995
2010/12/7,2623.149902,2598.48999,1227.25,1223.75
2010/12/8,2604.570068,2609.159912,1225.02002,1228.280029
2010/12/9,2623.149902,2616.669922,1230.140015,1233
2010/12/10,2623.280029,2637.540039,1233.849976,1240.400024
2010/12/13,2645.350098,2624.909912,1242.52002,1240.459961
2010/12/14,2631.340088,2627.719971,1241.839966,1241.589966
2010/12/15,2625.810059,2617.219971,1241.579956,1235.22998
2010/12/16,2620.560059,2637.310059,1236.339966,1242.869995
2010/12/17,2643.350098,2642.969971,1243.630005,1243.910034
2010/12/20,2651.97998,2649.560059,1245.76,1247.08
